region,title,location,tonic,pitches,num_notes,pitchclasses,num_pitchclasses,tonic_transposed,pitches_transposed,pitchclasses_transposed,top5_after_transpose
han,Wo wu men qian yi shu tao,"Asia, China,ÿHunan, Hengshan",E,"['E5', 'E5', 'A4', 'E5', 'E5', 'C5', 'A4', 'C5', 'C5', 'A4', 'E5', 'E5', 'C5', 'A4', 'A4', 'C5', 'C5', 'A4', 'A-4', 'E4', 'A4', 'E5', 'C5', 'E5', 'G5', 'E5', 'C5', 'E5', 'G5', 'E5', 'E5', 'C5', 'A4', 'A-4', 'E4', 'A4', 'A4', 'G4', 'E4', 'G4', 'A4', 'E5', 'C5', 'E5', 'G5', 'E5', 'C5', 'G5', 'E5', 'C5', 'C5', 'E5', 'C5', 'G5', 'C5', 'E5', 'G5', 'E5', 'C5', 'C5', 'A4', 'C5', 'E5', 'A4', 'A4', 'E5', 'C5', 'C5', 'A4', 'C5', 'C5', 'A4', 'A4', 'E5', 'E5', 'E5', 'E5', 'C5', 'C5', 'E5', 'A4', 'E5', 'C5', 'G4', 'C5', 'A4', 'A4', 'A4', 'E5', 'C5', 'A4', 'C5', 'C5', 'G5', 'E5', 'C5', 'E5', 'E5', 'C5', 'E5', 'C5', 'A4', 'C5', 'A4', 'C5', 'E5', 'G5', 'E5', 'G5', 'C5', 'E5', 'E5', 'A4', 'A4', 'A-4', 'E4', 'A4', 'A4']",118,"['E', 'A', 'C', 'A-', 'G']",5,C,"['C5', 'C5', 'F4', 'C5', 'C5', 'A-4', 'F4', 'A-4', 'A-4', 'F4', 'C5', 'C5', 'A-4', 'F4', 'F4', 'A-4', 'A-4', 'F4', 'E4', 'C4', 'F4', 'C5', 'A-4', 'C5', 'E-5', 'C5', 'A-4', 'C5', 'E-5', 'C5', 'C5', 'A-4', 'F4', 'E4', 'C4', 'F4', 'F4', 'E-4', 'C4', 'E-4', 'F4', 'C5', 'A-4', 'C5', 'E-5', 'C5', 'A-4', 'E-5', 'C5', 'A-4', 'A-4', 'C5', 'A-4', 'E-5', 'A-4', 'C5', 'E-5', 'C5', 'A-4', 'A-4', 'F4', 'A-4', 'C5', 'F4', 'F4', 'C5', 'A-4', 'A-4', 'F4', 'A-4', 'A-4', 'F4', 'F4', 'C5', 'C5', 'C5', 'C5', 'A-4', 'A-4', 'C5', 'F4', 'C5', 'A-4', 'E-4', 'A-4', 'F4', 'F4', 'F4', 'C5', 'A-4', 'F4', 'A-4', 'A-4', 'E-5', 'C5', 'A-4', 'C5', 'C5', 'A-4', 'C5', 'A-4', 'F4', 'A-4', 'F4', 'A-4', 'C5', 'E-5', 'C5', 'E-5', 'A-4', 'C5', 'C5', 'F4', 'F4', 'E4', 'C4', 'F4', 'F4']","['C', 'F', 'A-', 'E', 'E-']","['C', 'F', 'A-', 'E-', 'E']"
han,Nongyie jijiehua zaolaidao,"Asia, China,ÿHunan, Zhuzhou",D,"['C5', 'A4', 'A4', 'C5', 'A4', 'D4', 'F4', 'A4', 'F4', 'D4', 'A4', 'C5', 'A4', 'A4', 'F4', 'C5', 'A4', 'C5', 'F4', 'A4', 'A4', 'D4', 'C5', 'A4', 'A4', 'D4', 'F4', 'A4', 'F4', 'D4', 'F4', 'A4', 'D4', 'F4', 'A4', 'D4', 'F4', 'A4', 'F4', 'D4', 'A4', 'C5', 'A4', 'F4', 'C5', 'A4', 'C5', 'F4', 'A4', 'D4', 'C5', 'A4', 'C5', 'F4', 'A4', 'A4', 'D4', 'C5', 'A4', 'A4', 'D4', 'F4', 'A4', 'F4', 'D4', 'F4', 'A4', 'D4', 'F4', 'A4', 'D4', 'F4', 'A4', 'F4', 'D4', 'F4', 'A4', 'D4', 'F4', 'A4', 'D4', 'F4', 'A4', 'F4', 'D4', 'A4', 'C5', 'A4', 'F4', 'C5', 'A4', 'C5', 'F4', 'A4', 'A4', 'A4', 'D4', 'C5', 'A4', 'A4', 'A4', 'D4', 'F4', 'A4', 'F4', 'D4']",106,"['C', 'A', 'D', 'F']",4,C,"['B-4', 'G4', 'G4', 'B-4', 'G4', 'C4', 'E-4', 'G4', 'E-4', 'C4', 'G4', 'B-4', 'G4', 'G4', 'E-4', 'B-4', 'G4', 'B-4', 'E-4', 'G4', 'G4', 'C4', 'B-4', 'G4', 'G4', 'C4', 'E-4', 'G4', 'E-4', 'C4', 'E-4', 'G4', 'C4', 'E-4', 'G4', 'C4', 'E-4', 'G4', 'E-4', 'C4', 'G4', 'B-4', 'G4', 'E-4', 'B-4', 'G4', 'B-4', 'E-4', 'G4', 'C4', 'B-4', 'G4', 'B-4', 'E-4', 'G4', 'G4', 'C4', 'B-4', 'G4', 'G4', 'C4', 'E-4', 'G4', 'E-4', 'C4', 'E-4', 'G4', 'C4', 'E-4', 'G4', 'C4', 'E-4', 'G4', 'E-4', 'C4', 'E-4', 'G4', 'C4', 'E-4', 'G4', 'C4', 'E-4', 'G4', 'E-4', 'C4', 'G4', 'B-4', 'G4', 'E-4', 'B-4', 'G4', 'B-4', 'E-4', 'G4', 'G4', 'G4', 'C4', 'B-4', 'G4', 'G4', 'G4', 'C4', 'E-4', 'G4', 'E-4', 'C4']","['B-', 'G', 'C', 'E-']","['C', 'G', 'E-', 'B-']"
han,Qongren fanshen da yangsan,"Asia, China,ÿHunan, Shaoshan",G,"['E5', 'E5', 'G5', 'E5', 'E5', 'C5', 'E5', 'C5', 'D5', 'C5', 'E5', 'C5', 'D5', 'C5', 'A4', 'G4', 'A4', 'C5', 'E5', 'G5', 'C5', 'C5', 'A4', 'G4', 'E5', 'A4', 'C5', 'C5', 'A4', 'E4', 'G4', 'A4', 'G4', 'A4', 'C5', 'A4', 'C5', 'A4', 'G4', 'E4', 'G4', 'E4', 'A4', 'C5', 'A4', 'C5', 'A4', 'G4', 'E4', 'G4', 'E4', 'E5', 'A4', 'C5', 'C5', 'A4', 'E4', 'G4', 'A4', 'G4']",60,"['E', 'G', 'C', 'D', 'A']",5,C,"['A4', 'A4', 'C5', 'A4', 'A4', 'F4', 'A4', 'F4', 'G4', 'F4', 'A4', 'F4', 'G4', 'F4', 'D4', 'C4', 'D4', 'F4', 'A4', 'C5', 'F4', 'F4', 'D4', 'C4', 'A4', 'D4', 'F4', 'F4', 'D4', 'A3', 'C4', 'D4', 'C4', 'D4', 'F4', 'D4', 'F4', 'D4', 'C4', 'A3', 'C4', 'A3', 'D4', 'F4', 'D4', 'F4', 'D4', 'C4', 'A3', 'C4', 'A3', 'A4', 'D4', 'F4', 'F4', 'D4', 'A3', 'C4', 'D4', 'C4']","['A', 'C', 'F', 'G', 'D']","['C', 'A', 'D', 'F', 'G']"
han,Cailian diao,"Asia, China,ÿHunan",C#,"['F#4', 'A4', 'A4', 'B4', 'C#5', 'C#5', 'E5', 'F#5', 'C#5', 'A4', 'C#5', 'E5', 'F#4', 'C#4', 'A4', 'F#4', 'F#4', 'A4', 'F#4', 'F#4', 'C#4', 'E4', 'A4', 'A4', 'C#5', 'E5', 'F#4', 'C#4', 'C#5', 'C#5', 'E5', 'F#5', 'C#5', 'C#5', 'F#4', 'A4', 'C#5', 'F#4', 'A4', 'C#5', 'C#5', 'E5', 'F#5', 'F#5', 'C#5', 'C#5', 'C#5', 'F#4', 'A4', 'C#5', 'A4', 'C#5', 'E5', 'F#4', 'F#4', 'F#4', 'C#4', 'C#5', 'E5', 'C#5', 'C#5', 'C#5', 'C#5', 'E5', 'F#5', 'C#5', 'A4', 'C#5', 'E5', 'F#4', 'F#4', 'F#4', 'C#4', 'C#5', 'E5', 'C#5', 'E5', 'F#5', 'A4', 'A4', 'C#5', 'A4', 'F#4', 'C#4', 'F#4', 'E5', 'C#5', 'F#4', 'C#5', 'A4', 'A4', 'A4', 'F#4', 'E4']",94,"['F#', 'A', 'B', 'C#', 'E']",5,C,"['F4', 'A-4', 'A-4', 'B-4', 'C5', 'C5', 'E-5', 'F5', 'C5', 'A-4', 'C5', 'E-5', 'F4', 'C4', 'A-4', 'F4', 'F4', 'A-4', 'F4', 'F4', 'C4', 'E-4', 'A-4', 'A-4', 'C5', 'E-5', 'F4', 'C4', 'C5', 'C5', 'E-5', 'F5', 'C5', 'C5', 'F4', 'A-4', 'C5', 'F4', 'A-4', 'C5', 'C5', 'E-5', 'F5', 'F5', 'C5', 'C5', 'C5', 'F4', 'A-4', 'C5', 'A-4', 'C5', 'E-5', 'F4', 'F4', 'F4', 'C4', 'C5', 'E-5', 'C5', 'C5', 'C5', 'C5', 'E-5', 'F5', 'C5', 'A-4', 'C5', 'E-5', 'F4', 'F4', 'F4', 'C4', 'C5', 'E-5', 'C5', 'E-5', 'F5', 'A-4', 'A-4', 'C5', 'A-4', 'F4', 'C4', 'F4', 'E-5', 'C5', 'F4', 'C5', 'A-4', 'A-4', 'A-4', 'F4', 'E-4']","['F', 'A-', 'B-', 'C', 'E-']","['C', 'F', 'A-', 'E-', 'B-']"
han,Maicai,"Asia, China,ÿHunan, Changsha",A,"['A4', 'F4', 'D4', 'C5', 'D4', 'F4', 'C5', 'D4', 'F4', 'F4', 'A4', 'C5', 'A4', 'C5', 'F4', 'C5', 'C5', 'G4']",18,"['A', 'F', 'D', 'C', 'G']",5,C,"['C4', 'A-3', 'F3', 'E-4', 'F3', 'A-3', 'E-4', 'F3', 'A-3', 'A-3', 'C4', 'E-4', 'C4', 'E-4', 'A-3', 'E-4', 'E-4', 'B-3']","['C', 'A-', 'F', 'E-', 'B-']","['C', 'A-', 'F', 'E-', 'B-']"
han,Jiaolaoxiang nishiting,"Asia, China,ÿLiaoning Chifeng",C,"['C5', 'F5', 'D5', 'F5', 'C5', 'C5', 'F5', 'D5', 'F5', 'B-4', 'C5', 'C5', 'F4', 'D5', 'C5', 'B-4', 'C5', 'B-4', 'C5', 'B4', 'C5', 'C5', 'C5', 'G4', 'A4', 'C5', 'B-4', 'C5', 'D5', 'A4', 'C5', 'A4', 'G4', 'F4', 'F4', 'F4', 'G4', 'A4', 'F4', 'G4', 'C5', 'A4', 'G4', 'F4', 'G4', 'F4']",46,"['C', 'F', 'D', 'B-', 'B', 'G', 'A']",7,C,"['C5', 'F5', 'D5', 'F5', 'C5', 'C5', 'F5', 'D5', 'F5', 'B-4', 'C5', 'C5', 'F4', 'D5', 'C5', 'B-4', 'C5', 'B-4', 'C5', 'B4', 'C5', 'C5', 'C5', 'G4', 'A4', 'C5', 'B-4', 'C5', 'D5', 'A4', 'C5', 'A4', 'G4', 'F4', 'F4', 'F4', 'G4', 'A4', 'F4', 'G4', 'C5', 'A4', 'G4', 'F4', 'G4', 'F4']","['C', 'F', 'D', 'B-', 'B', 'G', 'A']","['C', 'F', 'A', 'G', 'B-']"
han,Qixin lai kangzhan,"Asia, China,ÿLiaoning lingyuan",A,"['A4', 'A4', 'D5', 'B4', 'A4', 'A4', 'A4', 'B4', 'G4', 'A4', 'G4', 'G4', 'A4', 'A4', 'B4', 'A4', 'G4', 'A4', 'A4', 'D5', 'B4', 'A4', 'G4', 'B4', 'A4', 'G4', 'B4', 'A4', 'G4', 'B4', 'A4', 'E4', 'G4', 'A4', 'A4', 'B4', 'G4', 'A4', 'A4', 'A4', 'B4', 'G4', 'A4', 'G4', 'B4', 'B4', 'A4', 'G4', 'A4', 'D4', 'E4', 'D4', 'E4', 'G4', 'D4']",55,"['A', 'D', 'B', 'G', 'E']",5,C,"['C4', 'C4', 'F4', 'D4', 'C4', 'C4', 'C4', 'D4', 'B-3', 'C4', 'B-3', 'B-3', 'C4', 'C4', 'D4', 'C4', 'B-3', 'C4', 'C4', 'F4', 'D4', 'C4', 'B-3', 'D4', 'C4', 'B-3', 'D4', 'C4', 'B-3', 'D4', 'C4', 'G3', 'B-3', 'C4', 'C4', 'D4', 'B-3', 'C4', 'C4', 'C4', 'D4', 'B-3', 'C4', 'B-3', 'D4', 'D4', 'C4', 'B-3', 'C4', 'F3', 'G3', 'F3', 'G3', 'B-3', 'F3']","['C', 'F', 'D', 'B-', 'G']","['C', 'B-', 'F', 'D', 'G']"
han,Renmin de jiefang,"Asia, China,ÿLiaoning Chifeng",C,"['C6', 'C6', 'D5', 'F5', 'G5', 'C6', 'C6', 'D5', 'F5', 'G5', 'C6', 'C6', 'B-5', 'C6', 'D6', 'F6', 'D6', 'C6', 'C6', 'B-5', 'D6', 'C6', 'A5', 'G5', 'A5', 'C6', 'C6', 'D5', 'F5', 'G5', 'C6', 'C6', 'B-5', 'C6', 'B-5', 'C6', 'F6', 'D6', 'C6', 'C6', 'D6', 'G6', 'F6', 'D6', 'C6', 'F6', 'D6', 'C6', 'B-5', 'G5', 'B-5', 'D6', 'C6', 'F6', 'D6', 'C6', 'A5', 'G5', 'F5', 'G5', 'C6', 'B-5', 'G5', 'F5', 'G5', 'G5', 'B-5', 'D5', 'C5', 'C6', 'C6', 'F6', 'D6', 'C6', 'C6']",75,"['C', 'D', 'F', 'G', 'B-', 'A']",6,C,"['C6', 'C6', 'D5', 'F5', 'G5', 'C6', 'C6', 'D5', 'F5', 'G5', 'C6', 'C6', 'B-5', 'C6', 'D6', 'F6', 'D6', 'C6', 'C6', 'B-5', 'D6', 'C6', 'A5', 'G5', 'A5', 'C6', 'C6', 'D5', 'F5', 'G5', 'C6', 'C6', 'B-5', 'C6', 'B-5', 'C6', 'F6', 'D6', 'C6', 'C6', 'D6', 'G6', 'F6', 'D6', 'C6', 'F6', 'D6', 'C6', 'B-5', 'G5', 'B-5', 'D6', 'C6', 'F6', 'D6', 'C6', 'A5', 'G5', 'F5', 'G5', 'C6', 'B-5', 'G5', 'F5', 'G5', 'G5', 'B-5', 'D5', 'C5', 'C6', 'C6', 'F6', 'D6', 'C6', 'C6']","['C', 'D', 'F', 'G', 'B-', 'A']","['C', 'G', 'D', 'F', 'B-']"
han,Dongbei de jiefang,"Asia, China,ÿLiaoning Changhai",F,"['G4', 'F4', 'G4', 'A4', 'C5', 'A4', 'G4', 'A4', 'G4', 'F4', 'G4', 'A4', 'C5', 'C5', 'F5', 'D5', 'C5', 'C5', 'F5', 'D5', 'C5', 'C5', 'A4', 'G4', 'A4', 'C5', 'D5', 'C5', 'B-4', 'A4', 'G4', 'F4', 'G4', 'F4', 'C5', 'B-4', 'A4', 'F4', 'A5', 'G5', 'F5', 'F5']",42,"['G', 'F', 'A', 'C', 'D', 'B-']",6,C,"['D4', 'C4', 'D4', 'E4', 'G4', 'E4', 'D4', 'E4', 'D4', 'C4', 'D4', 'E4', 'G4', 'G4', 'C5', 'A4', 'G4', 'G4', 'C5', 'A4', 'G4', 'G4', 'E4', 'D4', 'E4', 'G4', 'A4', 'G4', 'F4', 'E4', 'D4', 'C4', 'D4', 'C4', 'G4', 'F4', 'E4', 'C4', 'E5', 'D5', 'C5', 'C5']","['D', 'C', 'E', 'G', 'A', 'F']","['C', 'G', 'D', 'E', 'A']"
han,Meiheizi ku,"Asia, China,ÿLiaoning Fushun",D,"['D5', 'D5', 'E5', 'D5', 'C5', 'A4', 'C5', 'G5', 'F5', 'D5', 'C5', 'D5', 'D5', 'D5', 'F5', 'D5', 'C5', 'A4', 'D5', 'C5', 'A4', 'G4', 'F4', 'F4', 'G4', 'F4', 'D4', 'F4', 'G4', 'F4', 'G4', 'A4', 'C5', 'A4', 'D5', 'G5', 'F5', 'D5', 'C5', 'C5', 'A4', 'G4', 'F4', 'G4', 'A4', 'C5']",46,"['D', 'E', 'C', 'A', 'G', 'F']",6,C,"['C5', 'C5', 'D5', 'C5', 'B-4', 'G4', 'B-4', 'F5', 'E-5', 'C5', 'B-4', 'C5', 'C5', 'C5', 'E-5', 'C5', 'B-4', 'G4', 'C5', 'B-4', 'G4', 'F4', 'E-4', 'E-4', 'F4', 'E-4', 'C4', 'E-4', 'F4', 'E-4', 'F4', 'G4', 'B-4', 'G4', 'C5', 'F5', 'E-5', 'C5', 'B-4', 'B-4', 'G4', 'F4', 'E-4', 'F4', 'G4', 'B-4']","['C', 'D', 'B-', 'G', 'F', 'E-']","['C', 'B-', 'F', 'E-', 'G']"
han,Dayuren shieryue,"Asia, China,ÿLiaoning Changhai",E,"['E5', 'E5', 'E5', 'C#5', 'D#5', 'C#5', 'B4', 'G#4', 'C#5', 'C#5', 'E5', 'B4', 'G#4', 'F#4', 'C#4', 'G#4', 'G#4', 'B4', 'E5', 'C#5', 'E5', 'E5', 'G#4', 'F#4', 'E4', 'E5', 'E5', 'C#5', 'E5', 'G#4', 'B4', 'C#5', 'C#5', 'E5', 'G#4', 'F#4', 'G#4', 'G#4', 'B4', 'C#5', 'E5', 'G#4', 'F#4', 'E5', 'E5', 'C#5', 'E5', 'G#4', 'G#4', 'F#4', 'E4', 'G#4', 'G#4', 'B4', 'C#5', 'C#5', 'E5', 'G#4', 'F#4', 'E5', 'E5', 'C#5', 'C#5', 'E5', 'G#4', 'G#4', 'F#4', 'E4']",68,"['E', 'C#', 'D#', 'B', 'G#', 'F#']",6,C,"['C5', 'C5', 'C5', 'A4', 'B4', 'A4', 'G4', 'E4', 'A4', 'A4', 'C5', 'G4', 'E4', 'D4', 'A3', 'E4', 'E4', 'G4', 'C5', 'A4', 'C5', 'C5', 'E4', 'D4', 'C4', 'C5', 'C5', 'A4', 'C5', 'E4', 'G4', 'A4', 'A4', 'C5', 'E4', 'D4', 'E4', 'E4', 'G4', 'A4', 'C5', 'E4', 'D4', 'C5', 'C5', 'A4', 'C5', 'E4', 'E4', 'D4', 'C4', 'E4', 'E4', 'G4', 'A4', 'A4', 'C5', 'E4', 'D4', 'C5', 'C5', 'A4', 'A4', 'C5', 'E4', 'E4', 'D4', 'C4']","['C', 'A', 'B', 'G', 'E', 'D']","['C', 'E', 'A', 'D', 'G']"
han,Yonghu gongchandang,"Asia, China,ÿLiaoning Chifeng",G,"['B4', 'D5', 'E5', 'G5', 'D5', 'B4', 'D5', 'E5', 'G5', 'D5', 'G5', 'A5', 'B5', 'A5', 'G5', 'E5', 'D5', 'E5', 'G5', 'D5', 'G5', 'E5', 'G5', 'D5', 'G5', 'E5', 'D5', 'G5', 'E5', 'G5', 'A5', 'B4', 'A4', 'G4', 'G4', 'B4', 'A4', 'D5', 'B4', 'D5', 'E5', 'D5', 'B4', 'A4', 'B4', 'D5', 'E5', 'B4', 'A4', 'B4', 'A4', 'G4', 'A4', 'G4', 'D6', 'B5', 'A5', 'G5', 'A5', 'G5', 'G5']",61,"['B', 'D', 'E', 'G', 'A']",5,C,"['E4', 'G4', 'A4', 'C5', 'G4', 'E4', 'G4', 'A4', 'C5', 'G4', 'C5', 'D5', 'E5', 'D5', 'C5', 'A4', 'G4', 'A4', 'C5', 'G4', 'C5', 'A4', 'C5', 'G4', 'C5', 'A4', 'G4', 'C5', 'A4', 'C5', 'D5', 'E4', 'D4', 'C4', 'C4', 'E4', 'D4', 'G4', 'E4', 'G4', 'A4', 'G4', 'E4', 'D4', 'E4', 'G4', 'A4', 'E4', 'D4', 'E4', 'D4', 'C4', 'D4', 'C4', 'G5', 'E5', 'D5', 'C5', 'D5', 'C5', 'C5']","['E', 'G', 'A', 'C', 'D']","['C', 'G', 'D', 'E', 'A']"
han,Tiqi balujun,"Asia, China,ÿLiaoning Gaixian",C#,"['C#5', 'C#5', 'B4', 'C#5', 'C#5', 'F#5', 'E5', 'C#5', 'B4', 'G#4', 'F#4', 'E5', 'E5', 'E5', 'G#4', 'F#4', 'E4', 'F#4', 'B4', 'G#4', 'B4', 'C#5', 'E5', 'G#4', 'F#4', 'E4', 'C#4', 'G#4', 'G#4', 'B4', 'D#4', 'C#4', 'B3', 'C#4', 'C#5', 'B4', 'C#5', 'F#5', 'D#5', 'C#5', 'B4', 'G#4', 'F#4', 'E5', 'E5', 'G#4', 'F#4', 'E4', 'F#4', 'B4', 'G#4', 'B4', 'C#5', 'D#5', 'C#5', 'E5', 'G#4', 'F#4', 'E4', 'E4', 'C#4', 'G#4', 'G#4', 'B4', 'D#4', 'C#4', 'B3', 'C#4', 'B4', 'G#4', 'B4', 'C#5', 'E5', 'G#4', 'F#4', 'E4', 'C#5', 'B4', 'C#5', 'F#5', 'D#5', 'C#5', 'C#5']",83,"['C#', 'B', 'F#', 'E', 'G#', 'D#']",6,C,"['C5', 'C5', 'B-4', 'C5', 'C5', 'F5', 'E-5', 'C5', 'B-4', 'G4', 'F4', 'E-5', 'E-5', 'E-5', 'G4', 'F4', 'E-4', 'F4', 'B-4', 'G4', 'B-4', 'C5', 'E-5', 'G4', 'F4', 'E-4', 'C4', 'G4', 'G4', 'B-4', 'D4', 'C4', 'B-3', 'C4', 'C5', 'B-4', 'C5', 'F5', 'D5', 'C5', 'B-4', 'G4', 'F4', 'E-5', 'E-5', 'G4', 'F4', 'E-4', 'F4', 'B-4', 'G4', 'B-4', 'C5', 'D5', 'C5', 'E-5', 'G4', 'F4', 'E-4', 'E-4', 'C4', 'G4', 'G4', 'B-4', 'D4', 'C4', 'B-3', 'C4', 'B-4', 'G4', 'B-4', 'C5', 'E-5', 'G4', 'F4', 'E-4', 'C5', 'B-4', 'C5', 'F5', 'D5', 'C5', 'C5']","['C', 'B-', 'F', 'E-', 'G', 'D']","['C', 'E-', 'F', 'B-', 'G']"
han,Zhiyuan qianfang da shengzhang,"Asia, China,ÿLiaoning Gaixian",D,"['D5', 'D5', 'B4', 'A4', 'A4', 'G4', 'E4', 'E4', 'G4', 'D4', 'D5', 'D5', 'B4', 'A4', 'A4', 'G4', 'E4', 'E4', 'G4', 'D4', 'D5', 'D5', 'B4', 'A4', 'A4', 'G4', 'E4', 'E4', 'G4', 'D4', 'D5', 'B4', 'A4', 'A4', 'G4', 'E4', 'E4', 'G4', 'D4', 'G4', 'G4', 'E4', 'B4', 'A4', 'A4', 'B4', 'D5', 'D5', 'E4', 'G4', 'G4', 'A4', 'D5', 'B4', 'A4', 'G4', 'E4', 'G4', 'D4', 'A4', 'B4', 'D5', 'D5', 'E4', 'G4', 'G4', 'A4', 'D5', 'B4', 'A4', 'G4', 'E5', 'G5', 'D5', 'D5']",75,"['D', 'B', 'A', 'G', 'E']",5,C,"['C5', 'C5', 'A4', 'G4', 'G4', 'F4', 'D4', 'D4', 'F4', 'C4', 'C5', 'C5', 'A4', 'G4', 'G4', 'F4', 'D4', 'D4', 'F4', 'C4', 'C5', 'C5', 'A4', 'G4', 'G4', 'F4', 'D4', 'D4', 'F4', 'C4', 'C5', 'A4', 'G4', 'G4', 'F4', 'D4', 'D4', 'F4', 'C4', 'F4', 'F4', 'D4', 'A4', 'G4', 'G4', 'A4', 'C5', 'C5', 'D4', 'F4', 'F4', 'G4', 'C5', 'A4', 'G4', 'F4', 'D4', 'F4', 'C4', 'G4', 'A4', 'C5', 'C5', 'D4', 'F4', 'F4', 'G4', 'C5', 'A4', 'G4', 'F4', 'D5', 'F5', 'C5', 'C5']","['C', 'A', 'G', 'F', 'D']","['C', 'G', 'F', 'D', 'A']"
han,Funu fangshao,"Asia, China,ÿLiaoning Gaixian",D,"['D5', 'C5', 'D5', 'G5', 'F5', 'D5', 'C5', 'D5', 'D5', 'F5', 'A4', 'G4', 'G4', 'A4', 'C5', 'D5', 'D5', 'C5', 'A4', 'G4', 'A4', 'A4', 'C5', 'E4', 'D4']",25,"['D', 'C', 'G', 'F', 'A', 'E']",6,C,"['C5', 'B-4', 'C5', 'F5', 'E-5', 'C5', 'B-4', 'C5', 'C5', 'E-5', 'G4', 'F4', 'F4', 'G4', 'B-4', 'C5', 'C5', 'B-4', 'G4', 'F4', 'G4', 'G4', 'B-4', 'D4', 'C4']","['C', 'B-', 'F', 'E-', 'G', 'D']","['C', 'F', 'G', 'B-', 'E-']"
han,Quanfu canjun,"Asia, China,ÿLiaoning Haicheng",F#,"['F#5', 'F#5', 'E5', 'F#5', 'A5', 'E5', 'E5', 'F#5', 'E5', 'F#5', 'A5', 'B5', 'B5', 'F#5', 'C#6', 'F#5', 'C#6', 'B5', 'B5', 'F#5', 'A5', 'G#5', 'F#5', 'F#5', 'C#6', 'C#6', 'F#5', 'C#6', 'C#6', 'C#6', 'C#6', 'B5', 'C#6', 'A5', 'B5', 'B5', 'G#5', 'F#5', 'E5', 'C#5', 'E5', 'E5', 'F#5', 'B5', 'G#5', 'F#5', 'F#5', 'C#5', 'E5', 'F#5', 'E5', 'F#5', 'A5', 'E5', 'E5', 'F#5', 'C#6', 'C#6', 'C#6', 'F#5', 'A5', 'B5', 'B5', 'F#5', 'C#6', 'C#6', 'F#5', 'C#6', 'F#5', 'A5', 'E6', 'C#6', 'B5', 'A5', 'B5', 'C#6', 'E6', 'B5', 'B5', 'G#5', 'F#5', 'E5', 'C#5', 'E5', 'E5', 'F#5', 'F#5', 'B5', 'G#5', 'F#5', 'F#5', 'C#5', 'E5']",93,"['F#', 'E', 'A', 'B', 'C#', 'G#']",6,C,"['C5', 'C5', 'B-4', 'C5', 'E-5', 'B-4', 'B-4', 'C5', 'B-4', 'C5', 'E-5', 'F5', 'F5', 'C5', 'G5', 'C5', 'G5', 'F5', 'F5', 'C5', 'E-5', 'D5', 'C5', 'C5', 'G5', 'G5', 'C5', 'G5', 'G5', 'G5', 'G5', 'F5', 'G5', 'E-5', 'F5', 'F5', 'D5', 'C5', 'B-4', 'G4', 'B-4', 'B-4', 'C5', 'F5', 'D5', 'C5', 'C5', 'G4', 'B-4', 'C5', 'B-4', 'C5', 'E-5', 'B-4', 'B-4', 'C5', 'G5', 'G5', 'G5', 'C5', 'E-5', 'F5', 'F5', 'C5', 'G5', 'G5', 'C5', 'G5', 'C5', 'E-5', 'B-5', 'G5', 'F5', 'E-5', 'F5', 'G5', 'B-5', 'F5', 'F5', 'D5', 'C5', 'B-4', 'G4', 'B-4', 'B-4', 'C5', 'C5', 'F5', 'D5', 'C5', 'C5', 'G4', 'B-4']","['C', 'B-', 'E-', 'F', 'G', 'D']","['C', 'B-', 'G', 'F', 'E-']"
han,Wuduo huaer kai,"Asia, China,ÿLiaoning Beipiao",C,"['C5', 'B-4', 'C5', 'D5', 'C5', 'B-4', 'G4', 'C5', 'B-4', 'C5', 'D5', 'C5', 'B-4', 'G4', 'G4', 'G4', 'G4', 'F5', 'D5', 'C5', 'G4', 'G4', 'A4', 'G4', 'F4', 'F4', 'G4', 'G4', 'G4', 'G4', 'G4', 'F4', 'D4', 'C4', 'G4', 'G4', 'G4', 'G4', 'G4', 'F4', 'D4', 'C4', 'F4', 'F4', 'D4', 'F4', 'G4', 'F4', 'D4', 'C5', 'C5', 'B-4', 'D5', 'C5', 'C5']",55,"['C', 'B-', 'D', 'G', 'F', 'A']",6,C,"['C5', 'B-4', 'C5', 'D5', 'C5', 'B-4', 'G4', 'C5', 'B-4', 'C5', 'D5', 'C5', 'B-4', 'G4', 'G4', 'G4', 'G4', 'F5', 'D5', 'C5', 'G4', 'G4', 'A4', 'G4', 'F4', 'F4', 'G4', 'G4', 'G4', 'G4', 'G4', 'F4', 'D4', 'C4', 'G4', 'G4', 'G4', 'G4', 'G4', 'F4', 'D4', 'C4', 'F4', 'F4', 'D4', 'F4', 'G4', 'F4', 'D4', 'C5', 'C5', 'B-4', 'D5', 'C5', 'C5']","['C', 'B-', 'D', 'G', 'F', 'A']","['C', 'G', 'F', 'D', 'B-']"
